timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std,motion.loopUs,sys.rangingUs
90656.76,605.875,602.375,774.75,1199.625,162.1875,1401.1875,388.3125,192.5625,1922.875,22.375,-12.9375,0.1916424036026001,-15.155330657958984,0.014743760228157043,16,0,0,8191,18,2.0,309,57328
90706.312,605.875,602.375,774.75,1199.625,162.1875,1401.1875,388.3125,192.5625,1922.875,22.375,-12.9375,-0.24456997215747833,-15.376578330993652,0.01986331306397915,22,0,0,8191,23,2.0,312,57328
90755.882,595.1875,593.875,774.75,1199.625,162.1875,1401.1875,388.3125,192.5625,1922.875,22.375,-12.9375,-0.07927968353033066,-15.424921989440918,0.01502913236618042,11,0,0,8191,23,2.0,312,57328
90805.429,595.1875,593.875,776.25,1227.6875,164.3125,1402.4375,425.0625,180.0,1923.25,17.875,-12.9375,-0.11218878626823425,-15.383113861083984,0.013317059725522995,13,0,0,8191,29,2.0,18936,60055
90854.974,595.1875,593.875,776.25,1227.6875,164.3125,1402.4375,425.0625,180.0,1923.25,17.875,-12.9375,0.00488879531621933,-15.22860050201416,0.01852271892130375,22,0,0,8191,29,2.0,18936,60055
90904.54,595.1875,593.875,776.25,1227.6875,164.3125,1402.4375,425.0625,180.0,1923.25,17.875,-12.9375,-0.07249763607978821,-15.234820365905762,0.014383306726813316,11,0,0,8191,22,2.0,321,60055
90954.101,593.5,597.5,774.0625,1206.25,163.1875,1401.0625,374.25,193.3125,1922.9375,17.875,-12.9375,-0.1062101349234581,-15.170875549316406,0.012999695725739002,13,0,0,8191,22,2.0,321,60055
91003.644,593.5,597.5,774.0625,1206.25,163.1875,1401.0625,374.25,193.3125,1922.9375,22.125,-12.3125,-0.12339784950017929,-15.117057800292969,0.012741952203214169,13,0,0,8191,19,2.0,318,61114
91053.188,593.5,597.5,774.0625,1206.25,163.1875,1401.0625,374.25,193.3125,1922.9375,22.125,-12.3125,-0.1523434966802597,-15.038213729858398,0.01191449910402298,12,0,0,8191,19,2.0,318,61114
91102.752,783.5625,599.5,790.75,1220.25,166.25,1403.0,430.5,193.3125,1922.9375,22.125,-12.3125,-0.16191495954990387,-14.999996185302734,0.01639067567884922,22,0,0,8191,19,2.0,318,61114
91152.315,783.5625,599.5,790.75,1220.25,166.25,1403.0,430.5,215.9375,1924.1875,17.6875,-12.875,-0.17037330567836761,-15.006242752075195,0.014782659709453583,12,0,0,8191,25,2.0,22518,59741
91201.859,783.5625,599.5,790.75,1220.25,166.25,1403.0,430.5,215.9375,1924.1875,17.6875,-12.875,-0.16648949682712555,-15.03300666809082,0.012540300376713276,11,0,0,8191,25,2.0,22518,59741
91251.408,719.375,602.5625,612.375,1222.25,165.1875,1403.0,430.5,215.9375,1924.1875,17.6875,-12.875,-0.23260875046253204,-14.820812225341797,0.01679505780339241,20,0,0,8191,24,2.0,413,59741
91300.964,719.375,602.5625,612.375,1222.25,165.1875,1404.4375,438.5625,190.8125,1925.3125,22.3125,-12.4375,-0.24404878914356232,-14.900921821594238,0.013029862195253372,10,0,0,8191,24,2.0,413,62355
91350.51,719.375,602.5625,612.375,1222.25,165.1875,1404.4375,438.5625,190.8125,1925.3125,22.3125,-12.4375,-0.22931089997291565,-14.844139099121094,0.01752885803580284,25,0,0,8191,22,2.0,353,62355
91400.088,597.0625,592.625,631.4375,1222.25,165.1875,1404.4375,438.5625,190.8125,1925.3125,22.3125,-12.4375,-0.2377007007598877,-14.944110870361328,0.015551882795989513,12,0,0,8191,22,2.0,353,62355
91449.619,597.0625,592.625,631.4375,1205.25,161.75,1402.0625,434.1875,214.75,1922.0,17.9375,-12.8125,-0.24409034848213196,-15.030698776245117,0.013609652407467365,11,0,0,8191,19,2.0,23124,59372
91499.187,597.0625,592.625,631.4375,1205.25,161.75,1402.0625,434.1875,214.75,1922.0,17.9375,-12.8125,-0.34877774119377136,-14.630509376525879,0.01815107837319374,23,0,0,8191,19,2.0,23124,59372
91548.736,597.875,592.625,631.4375,1205.25,161.75,1402.0625,434.1875,214.75,1922.0,17.9375,-12.8125,-0.3955519497394562,-14.683425903320312,0.015845084562897682,12,0,0,8191,22,2.0,338,59372
91598.289,597.875,590.875,796.625,1209.75,162.9375,1401.6875,441.3125,205.4375,1923.1875,17.9375,-12.3125,-0.42208540439605713,-14.607667922973633,0.016157690435647964,12,0,0,8191,22,2.0,338,56143
91647.839,597.875,590.875,796.625,1209.75,162.9375,1401.6875,441.3125,205.4375,1923.1875,17.9375,-12.3125,-0.48722153902053833,-14.489097595214844,0.013879035599529743,13,0,0,8191,27,2.0,326,56143
91697.403,597.875,590.875,796.625,1209.75,162.9375,1401.6875,441.3125,205.4375,1923.1875,17.9375,-12.3125,-0.37707507610321045,-14.695801734924316,0.013462483882904053,10,0,0,8191,27,2.0,326,56143
91746.948,599.625,600.0625,801.3125,1197.0625,164.6875,1406.625,438.5,194.1875,1923.625,17.9375,-12.3125,-0.3871753513813019,-14.642189979553223,0.011030235327780247,10,0,0,8191,27,2.0,326,56143
91796.506,599.625,600.0625,801.3125,1197.0625,164.6875,1406.625,438.5,194.1875,1923.625,22.1875,-12.875,-0.4152923822402954,-14.589815139770508,0.01070411503314972,12,0,0,8191,28,2.0,18396,60528
91846.063,599.625,600.0625,801.3125,1197.0625,164.6875,1406.625,438.5,194.1875,1923.625,22.1875,-12.875,-0.4732893407344818,-14.638843536376953,0.01726570725440979,23,0,0,8191,28,2.0,18396,60528
91895.617,597.875,605.4375,586.125,1204.75,164.9375,1402.4375,426.5,194.1875,1923.625,22.1875,-12.875,-0.4937690794467926,-14.610468864440918,0.01566281169652939,13,0,0,8191,20,2.0,383,60528
91945.158,597.875,605.4375,586.125,1204.75,164.9375,1402.4375,426.5,194.125,1920.375,17.9375,-12.4375,-0.5284674763679504,-14.57346248626709,0.014010930433869362,12,0,0,8191,20,2.0,383,63227
91994.727,597.875,605.4375,586.125,1204.75,164.9375,1402.4375,426.5,194.125,1920.375,17.9375,-12.4375,-0.4747128188610077,-14.474081039428711,0.01943836361169815,24,0,0,8191,19,2.0,309,63227
92044.28,590.5625,597.4375,585.8125,1200.5625,164.9375,1402.4375,426.5,194.125,1920.375,17.9375,-12.4375,-0.4361856281757355,-14.569114685058594,0.015748804435133934,13,0,0,8191,19,2.0,309,63227
92093.817,590.5625,597.4375,585.8125,1200.5625,162.1875,1401.4375,397.1875,214.3125,1922.625,22.125,-12.5,-0.5443909764289856,-14.431629180908203,0.01871080882847309,22,0,0,8191,29,2.0,23619,58468
92143.371,590.5625,597.4375,585.8125,1200.5625,162.1875,1401.4375,397.1875,214.3125,1922.625,22.125,-12.5,-0.5236235857009888,-14.416804313659668,0.01398387085646391,10,0,0,8191,29,2.0,23619,58468
92192.965,779.75,594.8125,566.0,1200.5625,162.1875,1401.4375,397.1875,214.3125,1922.625,22.125,-12.5,-0.5467249155044556,-14.332540512084961,0.01157640852034092,12,0,0,8191,20,2.0,308,58468
92242.482,779.75,594.8125,566.0,1217.5625,163.5625,1402.875,436.0625,216.0,1925.0625,18.125,-12.9375,-0.5160932540893555,-14.545330047607422,0.015756072476506233,20,0,0,8191,20,2.0,308,62574
92292.041,779.75,594.8125,566.0,1217.5625,163.5625,1402.875,436.0625,216.0,1925.0625,18.125,-12.9375,-0.525243878364563,-14.528523445129395,0.0123209273442626,10,0,0,8191,24,2.0,474,62574
92341.616,673.5625,594.8125,566.0,1217.5625,163.5625,1402.875,436.0625,216.0,1925.0625,18.125,-12.9375,-0.5717495679855347,-14.379144668579102,0.012993416748940945,15,0,0,8191,24,2.0,474,62574
92391.175,673.5625,598.875,614.875,1212.6875,164.1875,1401.625,439.0625,214.9375,1926.125,22.3125,-12.9375,-0.560811460018158,-14.436067581176758,0.011215469799935818,10,0,0,8191,24,2.0,474,62574
92440.696,673.5625,598.875,614.875,1212.6875,164.1875,1401.625,439.0625,214.9375,1926.125,22.3125,-12.375,-0.7553887367248535,-13.80848217010498,0.016712959855794907,23,0,0,8191,22,2.0,23236,59448
92490.255,673.5625,598.875,614.875,1212.6875,164.1875,1401.625,439.0625,214.9375,1926.125,22.3125,-12.375,-0.9738683104515076,-13.493123054504395,0.013301114551723003,12,0,0,8191,22,2.0,23236,59448
92539.836,599.375,598.8125,550.25,1415.25,164.8125,1401.625,353.5,213.375,1926.125,22.3125,-12.375,-1.2977421283721924,-12.88410758972168,0.009984384290874004,8,0,0,8191,19,2.0,308,59448
92589.367,599.375,598.8125,550.25,1415.25,164.8125,1401.625,353.5,213.375,1925.25,17.625,-13.0625,0.34177422523498535,-15.964067459106445,0.01549361739307642,22,0,0,8191,19,2.0,308,62646
92638.911,599.375,598.8125,550.25,1415.25,164.8125,1401.625,353.5,213.375,1925.25,17.625,-13.0625,0.5112513899803162,-16.230846405029297,0.014688276685774326,14,0,0,8191,24,2.0,410,62646
92688.472,600.0,597.9375,541.625,1213.0,162.3125,1403.8125,353.5,213.375,1925.25,17.625,-13.0625,1.661530613899231,-18.241233825683594,0.011331559158861637,10,0,0,8191,24,2.0,410,62646
92738.017,600.0,597.9375,541.625,1213.0,162.3125,1403.8125,420.75,206.3125,1923.25,22.25,-12.125,-0.8536068797111511,-13.881650924682617,0.016209159046411514,19,0,0,8191,19,2.0,23357,59528
92787.58,600.0,597.9375,541.625,1213.0,162.3125,1403.8125,420.75,206.3125,1923.25,22.25,-12.125,-0.3138171434402466,-14.97127628326416,0.012505292892456055,10,0,0,8191,19,2.0,23357,59528
92837.136,603.375,603.1875,458.1875,1215.0625,162.3125,1403.8125,420.75,206.3125,1923.25,22.25,-12.125,-0.348239541053772,-14.847729682922363,0.01196096558123827,13,0,0,8191,21,2.0,312,59528
92886.692,603.375,603.1875,458.1875,1215.0625,163.1875,1401.25,434.3125,205.3125,1924.125,17.875,-12.875,-0.08080719411373138,-14.895761489868164,0.01818688213825226,23,0,0,8191,21,2.0,312,62699
92936.239,603.375,603.1875,458.1875,1215.0625,163.1875,1401.25,434.3125,205.3125,1924.125,17.875,-12.875,-0.23748931288719177,-14.63322639465332,0.014960335567593575,11,0,0,8191,27,2.0,402,62699
92985.821,775.75,601.8125,458.1875,1215.0625,163.1875,1401.25,434.3125,205.3125,1924.125,17.875,-12.875,-0.12441293895244598,-15.073526382446289,0.017685063183307648,21,0,0,8191,27,2.0,402,62699
93035.347,775.75,601.8125,463.1875,1205.0,162.75,1401.1875,435.4375,202.9375,1922.875,22.25,-12.5625,-0.13552024960517883,-15.02193546295166,0.018490470945835114,21,0,0,8191,22,2.0,21198,57074
93084.894,775.75,601.8125,463.1875,1205.0,162.75,1401.1875,435.4375,202.9375,1922.875,22.25,-12.5625,-0.28131306171417236,-14.75141429901123,0.013498947955667973,13,0,0,8191,22,2.0,21198,57074
93134.46,595.6875,601.8125,463.1875,1205.0,162.75,1401.1875,435.4375,202.9375,1922.875,22.25,-12.5625,-0.23489560186862946,-14.778534889221191,0.017986053600907326,21,0,0,8191,22,2.0,21198,57074
93184.015,595.6875,599.625,708.0625,1209.5,164.3125,1403.4375,379.3125,215.4375,1924.625,22.3125,-12.25,-0.24967287480831146,-14.706875801086426,0.020885925740003586,21,0,0,8191,22,2.0,54750,55403
93233.562,595.6875,599.625,708.0625,1209.5,164.3125,1403.4375,379.3125,215.4375,1924.625,22.3125,-12.25,-0.25404635071754456,-14.735930442810059,0.01570270210504532,13,0,0,8191,22,2.0,54750,55403
93283.131,595.6875,599.625,708.0625,1209.5,164.3125,1403.4375,379.3125,215.4375,1924.625,22.3125,-12.25,-0.26362907886505127,-14.706155776977539,0.017484581097960472,19,0,0,8191,20,2.0,403,55403
93332.679,598.75,598.5625,538.375,1204.3125,166.5,1400.5,387.6875,215.5625,1924.625,22.3125,-12.25,-0.2717565596103668,-14.672563552856445,0.01653333567082882,15,0,0,8191,20,2.0,403,55403
93382.23,598.75,598.5625,538.375,1204.3125,166.5,1400.5,387.6875,215.5625,1922.1875,17.9375,-12.9375,-0.28004226088523865,-14.621236801147461,0.014765572734177113,13,0,0,8191,22,2.0,332,62343
93431.771,598.75,598.5625,538.375,1204.3125,166.5,1400.5,387.6875,215.5625,1922.1875,17.9375,-12.9375,-0.30205172300338745,-14.631482124328613,0.020055491477251053,24,0,0,8191,22,2.0,332,62343
93481.341,592.375,603.25,574.1875,1392.625,163.9375,1402.1875,387.6875,215.5625,1922.1875,17.9375,-12.9375,-0.35289496183395386,-14.599579811096191,0.017134562134742737,13,0,0,8191,22,2.0,332,62343
93530.881,592.375,603.25,574.1875,1392.625,163.9375,1402.1875,384.6875,216.1875,1923.25,22.25,-12.25,-0.4108068346977234,-14.533775329589844,0.014169307425618172,11,0,0,8191,18,2.0,23371,59602
93580.454,592.375,603.25,574.1875,1392.625,163.9375,1402.1875,384.6875,216.1875,1923.25,22.25,-12.25,-0.4204477369785309,-14.480209350585938,0.013815514743328094,14,0,0,8191,18,2.0,23371,59602
93629.991,597.875,598.0,625.625,1220.75,163.75,1402.1875,384.6875,216.1875,1923.25,22.25,-12.25,-0.4332205653190613,-14.424112319946289,0.013039312325417995,13,0,0,8191,24,2.0,391,59602
93679.54,597.875,598.0,625.625,1220.75,163.75,1401.125,434.0625,214.8125,1926.4375,18.0,-12.9375,-0.44739988446235657,-14.36385440826416,0.011360886506736279,11,0,0,8191,24,2.0,391,62357
93729.096,597.875,598.0,625.625,1220.75,163.75,1401.125,434.0625,214.8125,1926.4375,18.0,-12.9375,-0.5270415544509888,-14.511760711669922,0.013791694305837154,8,0,0,8191,22,2.0,318,62357
93778.674,601.0625,603.4375,625.625,1220.75,163.75,1401.125,434.0625,214.8125,1926.4375,18.0,-12.9375,-0.5645166635513306,-14.489941596984863,0.012915653176605701,12,0,0,8191,22,2.0,318,62357
93828.208,601.0625,603.4375,543.75,1213.5625,165.9375,1403.8125,380.3125,212.9375,1922.9375,22.4375,-12.375,-0.5754817724227905,-14.435287475585938,0.012551586143672466,12,0,0,8191,26,2.0,23181,59437
93877.758,601.0625,603.4375,543.75,1213.5625,165.9375,1403.8125,380.3125,212.9375,1922.9375,22.4375,-12.375,-0.2814841866493225,-14.164633750915527,0.014887935481965542,11,0,0,8191,26,2.0,23181,59437
93927.337,601.1875,603.4375,543.75,1213.5625,165.9375,1403.8125,380.3125,212.9375,1922.9375,22.4375,-12.375,-0.1662229597568512,-14.011645317077637,0.012400654144585133,11,0,0,8191,20,2.0,368,59437
93976.891,601.1875,595.25,619.8125,1396.625,164.25,1404.0625,423.125,215.75,1922.1875,22.4375,-12.375,-0.08183159679174423,-13.87821102142334,0.010288993827998638,10,0,0,8191,20,2.0,368,59437
94026.418,601.1875,595.25,619.8125,1396.625,164.25,1404.0625,423.125,215.75,1922.1875,18.0625,-13.0,-1.2193641662597656,-14.780618667602539,0.01594092883169651,23,0,0,8191,22,2.0,307,62623
94075.972,601.1875,595.25,619.8125,1396.625,164.25,1404.0625,423.125,215.75,1922.1875,18.0625,-13.0,-1.8656995296478271,-15.040825843811035,0.01252792775630951,9,0,0,8191,22,2.0,307,62623
94125.541,597.125,597.9375,585.1875,1213.25,163.0625,1401.625,384.9375,215.75,1922.1875,18.0625,-13.0,-1.9562385082244873,-15.04523754119873,0.01181773655116558,12,0,0,8191,22,2.0,307,62623
94175.088,597.125,597.9375,585.1875,1213.25,163.0625,1401.625,384.9375,204.375,1922.75,22.25,-12.1875,-1.7722012996673584,-14.86817455291748,0.011313236318528652,12,0,0,8191,23,2.0,23271,59519
94224.636,597.125,597.9375,585.1875,1213.25,163.0625,1401.625,384.9375,204.375,1922.75,22.25,-12.1875,-1.0666693449020386,-14.405263900756836,0.012658733874559402,14,0,0,8191,23,2.0,23271,59519
94274.201,591.0625,602.5625,596.75,1224.9375,164.5,1401.375,384.9375,204.375,1922.75,22.25,-12.1875,-1.3309354782104492,-14.512887954711914,0.010899398475885391,10,0,0,8191,17,2.0,310,59519
94323.744,591.0625,602.5625,596.75,1224.9375,164.5,1401.375,432.75,214.375,1924.0625,17.9375,-12.1875,-1.6196883916854858,-14.54384994506836,0.017638646066188812,23,0,0,8191,17,2.0,310,62621
94373.309,591.0625,602.5625,596.75,1224.9375,164.5,1401.375,432.75,214.375,1924.0625,17.9375,-12.1875,-1.5207715034484863,-14.507547378540039,0.01652449369430542,13,0,0,8191,29,2.0,404,62621
94422.858,594.8125,599.625,594.5625,1224.9375,164.5,1401.375,432.75,214.375,1924.0625,17.9375,-12.1875,-1.4259586334228516,-14.44089412689209,0.015015862882137299,12,0,0,8191,29,2.0,404,62621
94472.402,594.8125,599.625,594.5625,1207.5,165.625,1403.625,428.875,193.9375,1923.8125,22.3125,-13.0,-1.5971331596374512,-14.500870704650879,0.01842106506228447,21,0,0,8191,17,2.0,22252,58134
94521.956,594.8125,599.625,594.5625,1207.5,165.625,1403.625,428.875,193.9375,1923.8125,22.3125,-13.0,-1.5239291191101074,-14.379478454589844,0.01356861274689436,10,0,0,8191,17,2.0,22252,58134
94571.539,601.0625,598.25,594.5625,1207.5,165.625,1403.625,428.875,193.9375,1923.8125,22.3125,-13.0,-1.5456948280334473,-14.342741012573242,0.0120505066588521,13,0,0,8191,24,2.0,309,58134
94621.076,601.0625,598.25,601.0,1197.25,166.75,1398.5625,435.0625,214.125,1924.875,17.875,-12.3125,-1.5645710229873657,-14.319931983947754,0.010995310731232166,12,0,0,8191,24,2.0,309,62416
94670.62,601.0625,598.25,601.0,1197.25,166.75,1398.5625,435.0625,214.125,1924.875,17.875,-12.3125,-1.5807247161865234,-14.332856178283691,0.011108292266726494,13,0,0,8191,22,2.0,405,62416
94720.191,601.0625,598.25,601.0,1197.25,166.75,1398.5625,435.0625,214.125,1924.875,17.875,-12.3125,-1.5981115102767944,-14.322774887084961,0.011277345009148121,13,0,0,8191,22,2.0,405,62416
94769.75,600.875,592.25,618.75,1213.875,162.875,1403.5625,401.125,213.875,1922.5,17.875,-12.3125,-1.6102440357208252,-14.307689666748047,0.011277073062956333,12,0,0,8191,22,2.0,405,62416
94819.279,600.875,592.25,618.75,1213.875,162.875,1403.5625,401.125,213.875,1922.5,17.8125,-12.9375,-1.639371633529663,-14.241385459899902,0.010441575199365616,11,0,0,8191,19,2.0,23183,59427
94868.834,600.875,592.25,618.75,1213.875,162.875,1403.5625,401.125,213.875,1922.5,17.8125,-12.9375,-1.6677724123001099,-14.236185073852539,0.012260251678526402,14,0,0,8191,19,2.0,23183,59427
94918.399,595.625,593.375,631.125,1216.0625,163.6875,1404.0625,418.5,213.875,1922.5,17.8125,-12.9375,-1.6787587404251099,-14.304381370544434,0.015893954783678055,12,0,0,8191,18,2.0,312,59427
94967.958,595.625,593.375,631.125,1216.0625,163.6875,1404.0625,418.5,215.25,1926.75,22.1875,-12.375,-1.6723709106445312,-14.328493118286133,0.014004549942910671,11,0,0,8191,18,2.0,312,62740
95017.496,595.625,593.375,631.125,1216.0625,163.6875,1404.0625,418.5,215.25,1926.75,22.1875,-12.375,-1.6856117248535156,-14.298357963562012,0.01312991138547659,12,0,0,8191,23,2.0,366,62740
95067.072,866.5625,599.6875,613.5625,1214.4375,162.875,1404.0625,418.5,215.25,1926.75,22.1875,-12.375,-1.7080026865005493,-14.250388145446777,0.013451854698359966,14,0,0,8191,23,2.0,366,62740
95116.609,866.5625,599.6875,613.5625,1214.4375,162.875,1402.1875,389.6875,216.125,1924.0625,18.0625,-12.875,-1.7299447059631348,-14.204205513000488,0.013713719323277473,14,0,0,8191,18,2.0,23078,59351
95166.166,866.5625,599.6875,613.5625,1214.4375,162.875,1402.1875,389.6875,216.125,1924.0625,18.0625,-12.875,-1.7592636346817017,-14.16414737701416,0.014977836050093174,16,0,0,8191,18,2.0,23078,59351
95215.72,781.4375,598.125,634.75,1214.4375,162.875,1402.1875,389.6875,216.125,1924.0625,18.0625,-12.875,-1.7916111946105957,-14.1260404586792,0.01706174947321415,18,0,0,8191,19,2.0,321,59351
95265.267,781.4375,598.125,634.75,1234.0625,162.375,1402.25,387.5,205.1875,1922.9375,22.125,-12.0625,-1.7718620300292969,-14.055933952331543,0.014200939796864986,11,0,0,8191,19,2.0,321,62585
95314.825,781.4375,598.125,634.75,1234.0625,162.375,1402.25,387.5,205.1875,1922.9375,22.125,-12.0625,-1.7899832725524902,-14.007403373718262,0.014001421630382538,14,0,0,8191,27,2.0,423,62585
95364.394,865.1875,598.125,634.75,1234.0625,162.375,1402.25,387.5,205.1875,1922.9375,22.125,-12.0625,-1.7984671592712402,-13.926112174987793,0.01278520468622446,12,0,0,8191,27,2.0,423,62585
95413.936,865.1875,594.5625,568.3125,1193.375,164.1875,1403.875,388.75,214.125,1924.75,17.875,-12.0625,-1.8042975664138794,-13.879385948181152,0.012193424627184868,12,0,0,8191,27,2.0,423,62585
95463.481,865.1875,594.5625,568.3125,1193.375,164.1875,1403.875,388.75,214.125,1924.75,17.875,-12.875,-1.8499735593795776,-13.870199203491211,0.012657184153795242,14,0,0,8191,20,2.0,23146,59372
95513.034,865.1875,594.5625,568.3125,1193.375,164.1875,1403.875,388.75,214.125,1924.75,17.875,-12.875,-1.8671278953552246,-13.829120635986328,0.011193986050784588,9,0,0,8191,20,2.0,23146,59372
95562.609,593.0,597.875,602.9375,1210.75,163.8125,1401.6875,392.875,194.4375,1924.75,17.875,-12.875,-1.8859714269638062,-13.784387588500977,0.010621536523103714,11,0,0,8191,18,2.0,313,59372
95612.144,593.0,597.875,602.9375,1210.75,163.8125,1401.6875,392.875,194.4375,1924.0625,22.0625,-12.9375,-1.9380991458892822,-13.83934497833252,0.018794286996126175,27,0,0,8191,18,2.0,313,62482
95661.703,593.0,597.875,602.9375,1210.75,163.8125,1401.6875,392.875,194.4375,1924.0625,22.0625,-12.9375,-1.9692579507827759,-13.983627319335938,0.015766702592372894,10,0,0,8191,23,2.0,305,62482
95711.27,597.875,598.25,608.4375,1207.0,166.3125,1400.4375,392.875,194.4375,1924.0625,22.0625,-12.9375,-2.051055669784546,-14.135672569274902,0.01385317649692297,11,0,0,8191,23,2.0,305,62482
95760.814,597.875,598.25,608.4375,1207.0,166.3125,1400.4375,395.0,214.375,1923.3125,17.875,-12.375,-2.0971357822418213,-14.145452499389648,0.013411053456366062,13,0,0,8191,19,2.0,23254,59432
95810.363,597.875,598.25,608.4375,1207.0,166.3125,1400.4375,395.0,214.375,1923.3125,17.875,-12.375,-2.1296234130859375,-14.127596855163574,0.013095449656248093,13,0,0,8191,19,2.0,23254,59432
95859.926,778.6875,599.0625,630.0,1402.3125,166.3125,1400.4375,395.0,214.375,1923.3125,17.875,-12.375,-2.150883197784424,-14.0879487991333,0.012918122112751007,13,0,0,8191,22,2.0,305,59432
95909.466,778.6875,599.0625,630.0,1402.3125,162.9375,1402.125,405.125,194.375,1923.125,22.1875,-12.75,-2.1676127910614014,-14.041367530822754,0.012895053252577782,13,0,0,8191,22,2.0,305,58005
95959.032,778.6875,599.0625,630.0,1402.3125,162.9375,1402.125,405.125,194.375,1923.125,22.1875,-12.75,-2.1461915969848633,-13.913535118103027,0.016923530027270317,19,0,0,8191,24,2.0,311,58005
96008.596,779.25,600.1875,630.0,1402.3125,162.9375,1402.125,405.125,194.375,1923.125,22.1875,-12.75,-2.107661485671997,-13.875199317932129,0.013960786163806915,11,0,0,8191,24,2.0,311,58005
96058.129,779.25,600.1875,590.0625,1217.625,163.75,1404.125,380.4375,214.3125,1925.3125,17.875,-12.0625,-2.0962674617767334,-13.790634155273438,0.012608183547854424,12,0,0,8191,21,2.0,20153,60260
96107.682,779.25,600.1875,590.0625,1217.625,163.75,1404.125,380.4375,214.3125,1925.3125,17.875,-12.0625,-2.0869369506835938,-13.700284957885742,0.011223306879401207,11,0,0,8191,21,2.0,20153,60260
96157.255,597.3125,600.1875,590.0625,1217.625,163.75,1404.125,380.4375,214.3125,1925.3125,17.875,-12.0625,-2.4451470375061035,-14.272963523864746,0.020356465131044388,26,0,0,8191,19,2.0,313,60260
96206.799,597.3125,599.125,790.4375,1199.375,165.4375,1402.125,389.625,215.875,1925.3125,17.875,-12.0625,-3.460750102996826,-15.677430152893066,0.012080490589141846,8,0,0,8191,19,2.0,313,60260
96256.344,597.3125,599.125,790.4375,1199.375,165.4375,1402.125,389.625,215.875,1925.3125,22.1875,-12.875,-3.531353235244751,-15.696799278259277,0.01085267961025238,11,0,0,8191,19,2.0,309,62259
96305.9,597.3125,599.125,790.4375,1199.375,165.4375,1402.125,389.625,215.875,1925.3125,22.1875,-12.875,0.13349568843841553,-11.32236385345459,0.017934834584593773,25,0,0,8191,19,2.0,309,62259
96355.471,782.5,599.125,605.625,1207.375,163.6875,1403.25,432.8125,215.875,1925.3125,22.1875,-12.875,1.4933524131774902,-9.96427059173584,0.014264198951423168,11,0,0,8191,19,2.0,309,62259
96405.006,782.5,599.125,605.625,1207.375,163.6875,1403.25,432.8125,212.75,1923.8125,22.375,-12.0625,1.9097275733947754,-9.495412826538086,0.010808449238538742,12,0,0,8191,24,2.0,23507,59648
96454.56,782.5,599.125,605.625,1207.375,163.6875,1403.25,432.8125,212.75,1923.8125,22.375,-12.0625,1.5884515047073364,-9.724722862243652,0.0093841552734375,11,0,0,8191,24,2.0,23507,59648
96504.131,595.625,601.25,587.9375,1210.3125,162.9375,1402.5,432.8125,212.75,1923.8125,22.375,-12.0625,1.0804669857025146,-10.130290985107422,0.009727152064442635,12,0,0,8191,19,2.0,362,59648
96553.677,595.625,601.25,587.9375,1210.3125,162.9375,1402.5,375.1875,215.5625,1925.875,17.875,-12.75,-0.3675174415111542,-11.450769424438477,0.013684237375855446,9,0,0,8191,19,2.0,362,62464
96603.221,595.625,601.25,587.9375,1210.3125,162.9375,1402.5,375.1875,215.5625,1925.875,17.875,-12.75,-0.5999643206596375,-11.429142951965332,0.011678777635097504,10,0,0,8191,20,2.0,311,62464
96652.792,779.375,601.625,756.5,1210.3125,162.9375,1402.5,375.1875,215.5625,1925.875,17.875,-12.75,-0.5911961197853088,-11.354957580566406,0.010815003886818886,11,0,0,8191,20,2.0,311,62464
96702.334,779.375,601.625,756.5,1209.75,162.5,1401.0625,433.25,215.25,1925.4375,22.375,-12.0625,-0.14222344756126404,-11.279060363769531,0.011355225928127766,13,0,0,8191,16,2.0,23277,59354
96751.895,779.375,601.625,756.5,1209.75,162.5,1401.0625,433.25,215.25,1925.4375,22.375,-12.0625,-0.12478429079055786,-11.202766418457031,0.0108785480260849,11,0,0,8191,16,2.0,23277,59354
96801.446,785.1875,599.125,756.5,1209.75,162.5,1401.0625,433.25,215.25,1925.4375,22.375,-12.0625,-0.09335973113775253,-11.11082649230957,0.010632388293743134,11,0,0,8191,23,2.0,324,59354
96851.006,785.1875,599.125,606.4375,1210.9375,163.5,1401.75,354.6875,224.6875,1922.8125,18.0,-12.0625,-0.08043733239173889,-11.039947509765625,0.010207676328718662,11,0,0,8191,23,2.0,324,56673
96900.545,785.1875,599.125,606.4375,1210.9375,163.5,1401.75,354.6875,224.6875,1922.8125,18.0,-12.0625,-0.05566498264670372,-10.875991821289062,0.011715715751051903,12,0,0,8191,23,2.0,309,56673
96950.118,785.1875,599.125,606.4375,1210.9375,163.5,1401.75,354.6875,224.6875,1922.8125,18.0,-12.0625,-0.04212410748004913,-10.795042037963867,0.011935984715819359,12,0,0,8191,23,2.0,309,56673
96999.665,596.5625,601.6875,565.5625,1210.5,166.9375,1404.0,438.25,216.9375,1925.25,18.0,-12.0625,-0.02728540077805519,-10.755807876586914,0.010790945962071419,10,0,0,8191,23,2.0,309,56673
