timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
27016.011,588.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40734559297561646,-0.10805092006921768,0.005630530416965485,6,0,0,900,0,2.0
27035.821,588.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105378985404968,-0.10892555117607117,0.006577257998287678,8,0,0,900,0,2.0
27055.649,594.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415532648563385,-0.11015431582927704,0.006741055753082037,8,0,0,900,0,2.0
27075.45,594.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4206172525882721,-0.11141913384199142,0.0069095841608941555,7,0,0,900,0,2.0
27095.277,594.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42566895484924316,-0.11267881840467453,0.007079713512212038,7,0,0,900,0,2.0
27115.091,594.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430716335773468,-0.11393643170595169,0.007241204380989075,7,0,0,900,0,2.0
27134.916,594.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43522560596466064,-0.11508368700742722,0.0076841856352984905,8,0,0,900,0,2.0
27154.721,590.75,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44028180837631226,-0.1163206398487091,0.00791443232446909,8,0,0,900,0,2.0
27174.543,590.75,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44755932688713074,-0.1178504154086113,0.006996598094701767,5,0,0,900,0,2.0
27194.35,590.75,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525168836116791,-0.11919387429952621,0.007196510676294565,5,0,0,900,0,2.0
27214.176,590.75,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45722371339797974,-0.12055275589227676,0.007603522855788469,8,0,0,900,0,2.0
27233.983,590.75,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4622267484664917,-0.1222657710313797,0.007740807253867388,8,0,0,900,0,2.0
27253.809,459.5625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46628352999687195,-0.12248136848211288,0.008708123117685318,10,0,0,900,0,2.0
27273.616,459.5625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712788462638855,-0.12393084913492203,0.00902524683624506,10,0,0,900,0,2.0
27293.444,459.5625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47658467292785645,-0.1258249431848526,0.009277045726776123,9,0,0,900,0,2.0
27313.251,459.5625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4817459285259247,-0.1273956447839737,0.009591631591320038,9,0,0,900,0,2.0
27333.084,459.5625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48709216713905334,-0.12894420325756073,0.009719963185489178,9,0,0,900,0,2.0
27352.894,437.25,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4947177469730377,-0.13404814898967743,0.008311409503221512,6,0,0,900,0,2.0
27372.71,437.25,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49981802701950073,-0.13573198020458221,0.008565996773540974,6,0,0,900,0,2.0
27392.516,437.25,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063728094100952,-0.1405656337738037,0.007810956798493862,6,0,0,900,0,2.0
27412.344,437.25,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118464827537537,-0.14217667281627655,0.007943855598568916,6,0,0,900,0,2.0
27432.154,437.25,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5133530497550964,-0.13909074664115906,0.009522078558802605,12,0,0,900,0,2.0
27451.981,437.25,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194315314292908,-0.14059849083423615,0.009574765339493752,12,0,0,900,0,2.0
27471.782,421.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52533358335495,-0.1419249176979065,0.009965690784156322,10,0,0,900,0,2.0
