timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,baro.asl,baro.temp,baro.pressure,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stabilizer.thrust,ctrltarget.roll,ctrltarget.pitch,ctrltarget.yaw,range.zrange
20224.672,-0.0020113764330744743,0.0025719234254211187,0.9997723698616028,0.13234269618988037,-0.2642360031604767,0.2174045592546463,82.33771514892578,35.69884490966797,1006.171142578125,0.042567189782857895,-0.07875107228755951,-0.04437641426920891,0.0,0.0,0.0,0.0,0
20228.59,-0.0032297582365572453,0.002415973460301757,1.000465989112854,0.17723506689071655,-0.2938184142112732,-0.039603352546691895,82.28303527832031,35.69771957397461,1006.1771850585938,0.04342884197831154,-0.07774899899959564,-0.044535502791404724,0.0,0.0,0.0,0.0,0
20232.553,-0.00371209136210382,0.0023342398926615715,1.0006258487701416,-0.21994023025035858,0.030929680913686752,-0.000800465582869947,82.28303527832031,35.69771957397461,1006.1771850585938,0.04269317910075188,-0.07808664441108704,-0.04453841969370842,0.0,0.0,0.0,0.0,0
20236.558,-0.003007246181368828,0.002111828187480569,1.0009431838989258,0.09286481142044067,0.08600305765867233,0.06702138483524323,82.28303527832031,35.69771957397461,1006.1771850585938,0.043190013617277145,-0.07857922464609146,-0.044269904494285583,0.0,0.0,0.0,0.0,0
20240.48,-0.0031153664458543062,0.0015855437377467752,1.000870943069458,0.1509622484445572,0.034434910863637924,-0.046498481184244156,82.28303527832031,35.69771957397461,1006.1771850585938,0.04387002810835838,-0.07887554913759232,-0.04445568472146988,0.0,0.0,0.0,0.0,0
20244.491,-0.0036118044517934322,0.0012701465748250484,0.9999272227287292,0.07518412917852402,-0.08917246013879776,0.24904745817184448,82.28303527832031,35.69771957397461,1006.1771850585938,0.04421894997358322,-0.0787230134010315,-0.043459706008434296,0.0,0.0,0.0,0.0,0
20248.408,-0.0036489819176495075,0.00162914814427495,0.9995933771133423,-0.11074931174516678,0.18099062144756317,-0.17642845213413239,82.24475860595703,35.697998046875,1006.181640625,0.043853919953107834,-0.07965248823165894,-0.0441647507250309,0.0,0.0,0.0,0.0,0
20252.371,-0.0036693469155579805,0.0023872568272054195,0.9990240931510925,0.09531724452972412,0.10599523037672043,0.14333714544773102,82.24475860595703,35.697998046875,1006.181640625,0.04438457265496254,-0.08028256893157959,-0.04359086975455284,0.0,0.0,0.0,0.0,0
20256.367,-0.0034414073452353477,0.0033626307267695665,0.998968780040741,-0.045758433640003204,0.08802880346775055,-0.2841847836971283,82.24475860595703,35.697998046875,1006.181640625,0.044436439871788025,-0.08082069456577301,-0.04472700506448746,0.0,0.0,0.0,0.0,0
20260.299,-0.002591549651697278,0.0026760101318359375,0.9990596771240234,0.0212959423661232,0.253933310508728,0.1459237039089203,82.24475860595703,35.697998046875,1006.181640625,0.044696394354104996,-0.08194092661142349,-0.04414226859807968,0.0,0.0,0.0,0.0,0
20264.31,-0.0010247185127809644,0.0018308311700820923,0.9982274770736694,0.12137433886528015,0.22992338240146637,0.009605388157069683,82.24475860595703,35.697998046875,1006.181640625,0.045278701931238174,-0.08282207697629929,-0.0441029854118824,0.0,0.0,0.0,0.0,0
20268.226,-6.5319272835040465e-06,0.001074965693987906,0.9980006217956543,0.08143825829029083,0.24039708077907562,0.13689203560352325,82.22835540771484,35.698204040527344,1006.1837158203125,0.04563228040933609,-0.08365076780319214,-0.04355461522936821,0.0,0.0,0.0,0.0,0
20272.192,-9.679064532974735e-06,-0.00019919521582778543,0.9986540675163269,0.04377276077866554,0.022848468273878098,0.0218652430921793,82.22835540771484,35.698204040527344,1006.1837158203125,0.04571790620684624,-0.08361153304576874,-0.04346721991896629,0.0,0.0,0.0,0.0,0
20276.201,-0.0010882422793656588,-0.0009658070630393922,0.999561607837677,-0.019778603687882423,-0.1640351265668869,-0.18868975341320038,82.22835540771484,35.698204040527344,1006.1837158203125,0.045478273183107376,-0.08292575925588608,-0.04422272741794586,0.0,0.0,0.0,0.0,0
20280.125,-0.00221336935646832,-7.589476444991305e-05,0.9990358352661133,0.16442298889160156,-0.011799095198512077,0.1524411290884018,82.22835540771484,35.698204040527344,1006.1837158203125,0.04605873301625252,-0.08294897526502609,-0.04361311346292496,0.0,0.0,0.0,0.0,0
20284.131,-0.0026867578271776438,0.0015328770969063044,0.9977016448974609,-0.001892753061838448,0.04768681526184082,-0.03615691885352135,82.22835540771484,35.698204040527344,1006.1837158203125,0.04611847549676895,-0.08325314521789551,-0.04375749081373215,0.0,0.0,0.0,0.0,0
20288.045,-0.0034535094164311886,0.002410363173112273,0.9969760775566101,0.006752461194992065,-0.17110294103622437,-0.4066005051136017,82.20101928710938,35.698360443115234,1006.1866455078125,0.04629066213965416,-0.0827556625008583,-0.045384228229522705,0.0,0.0,0.0,0.0,0
20292.008,-0.002971727168187499,0.0026349667459726334,0.9977186918258667,0.1096675843000412,0.08452819287776947,0.21089307963848114,82.20101928710938,35.698360443115234,1006.1866455078125,0.04689812287688255,-0.083232082426548,-0.04454014077782631,0.0,0.0,0.0,0.0,0
20296.005,-0.0024521660525351763,0.0015455007087439299,0.9986734986305237,0.02837703935801983,-0.18753120303153992,0.0892258882522583,82.20101928710938,35.698360443115234,1006.1866455078125,0.047079358249902725,-0.0825762003660202,-0.044183745980262756,0.0,0.0,0.0,0.0,0
20299.936,-0.0023119256366044283,0.0009368584142066538,0.9998338222503662,0.0014876070199534297,-0.1461029201745987,-0.08442690223455429,82.20101928710938,35.698360443115234,1006.1866455078125,0.04709623381495476,-0.08207408338785172,-0.04452192410826683,0.0,0.0,0.0,0.0,0
20303.953,-0.001976007828488946,0.0008147117332555354,1.0003783702850342,-0.02588394470512867,0.07802645862102509,0.041909217834472656,82.20101928710938,35.698360443115234,1006.1866455078125,0.046993188560009,-0.08243533223867416,-0.04435402899980545,0.0,0.0,0.0,0.0,0
20307.865,-0.0011873336043208838,0.0002564453170634806,1.0003620386123657,0.03462407365441322,-0.1268077790737152,-0.14153075218200684,82.27757263183594,35.69737243652344,1006.1780395507812,0.04708055406808853,-0.08190861344337463,-0.04492063820362091,0.0,0.0,0.0,0.0,0
20311.827,-0.001244962215423584,-0.0011895152274519205,0.9999240040779114,-0.013035775162279606,0.11601097881793976,-0.16690535843372345,82.27757263183594,35.69737243652344,1006.1780395507812,0.04684555158019066,-0.08235608786344528,-0.04558814316987991,0.0,0.0,0.0,0.0,0
20315.833,-0.0016798092983663082,-0.0017294662538915873,1.0002083778381348,-0.011504882015287876,0.20004937052726746,-0.1975521296262741,82.27757263183594,35.69737243652344,1006.1780395507812,0.04656782001256943,-0.08317731320858002,-0.04637803137302399,0.0,0.0,0.0,0.0,0
20319.755,-0.0026151330675929785,-0.0006556734442710876,0.9996512532234192,-0.026816682890057564,-0.27470603585243225,-0.057517778128385544,82.27757263183594,35.69737243652344,1006.1780395507812,0.04632765054702759,-0.08218900114297867,-0.04660918936133385,0.0,0.0,0.0,0.0,0
20323.772,-0.0032518659718334675,0.0014551794156432152,1.000038981437683,0.025794442743062973,-0.3822127878665924,0.045527536422014236,82.27757263183594,35.69737243652344,1006.1780395507812,0.04649079591035843,-0.08083096146583557,-0.04642823338508606,0.0,0.0,0.0,0.0,0
20327.682,-0.0037164243403822184,0.002250408288091421,1.00063955783844,-0.1976165920495987,-0.2564731240272522,-0.03983867168426514,82.29397583007812,35.69662857055664,1006.1761474609375,0.04583171755075455,-0.08001849055290222,-0.0465882308781147,0.0,0.0,0.0,0.0,0
20331.646,-0.004000850021839142,0.002243023831397295,0.9998918771743774,0.05141569674015045,-0.18086007237434387,0.13070720434188843,82.29397583007812,35.69662857055664,1006.1761474609375,0.04617024585604668,-0.07953423261642456,-0.0460657924413681,0.0,0.0,0.0,0.0,0
20335.642,-0.0028758104890584946,0.0011663358891382813,0.9989259839057922,-0.1529162973165512,-0.2111988365650177,-0.01979195699095726,82.29397583007812,35.69662857055664,1006.1761474609375,0.045592300593853,-0.0788285881280899,-0.046145591884851456,0.0,0.0,0.0,0.0,0
20339.574,-0.0023806015960872173,0.0001732233358779922,0.9995325207710266,-0.04457858204841614,0.14275255799293518,0.11659572273492813,82.29397583007812,35.69662857055664,1006.1761474609375,0.045358989387750626,-0.07948963344097137,-0.04567883536219597,0.0,0.0,0.0,0.0,0
20343.59,-0.0017537429230287671,0.0007104573305696249,1.0004851818084717,-0.0622895285487175,-0.20818392932415009,0.14068591594696045,82.29397583007812,35.69662857055664,1006.1761474609375,0.04510413855314255,-0.07869357615709305,-0.04511675611138344,0.0,0.0,0.0,0.0,0
20347.501,-0.0018800891702994704,0.0015691451262682676,1.0006942749023438,-0.30450403690338135,-0.275704562664032,0.17209205031394958,82.27757263183594,35.6938362121582,1006.1780395507812,0.04395899176597595,-0.07764092832803726,-0.044429149478673935,0.0,0.0,0.0,0.0,0
20351.465,-0.0027604287024587393,0.0016244369326159358,1.001662015914917,-0.01994861662387848,-0.15131163597106934,-0.15300782024860382,82.27757263183594,35.6938362121582,1006.1780395507812,0.043956998735666275,-0.07716631144285202,-0.045041535049676895,0.0,0.0,0.0,0.0,0
20355.47,-0.0037039192393422127,0.001134800724685192,1.002176284790039,0.113479845225811,0.29640400409698486,-0.10037116706371307,82.27757263183594,35.6938362121582,1006.1780395507812,0.04444452002644539,-0.07856229692697525,-0.04544205963611603,0.0,0.0,0.0,0.0,0
20359.392,-0.0040779500268399715,0.0013157996581867337,1.0016932487487793,-0.14238609373569489,0.13666626811027527,0.09602078795433044,82.27757263183594,35.6938362121582,1006.1780395507812,0.04392534866929054,-0.07935263961553574,-0.04505748674273491,0.0,0.0,0.0,0.0,0
20363.408,-0.0032344411592930555,0.0024229141417890787,1.0002720355987549,-0.21464850008487701,-0.1133987084031105,-0.06846892088651657,82.27757263183594,35.6938362121582,1006.1780395507812,0.04321783408522606,-0.07906945794820786,-0.045331500470638275,0.0,0.0,0.0,0.0,0
20367.32,-0.003176829544827342,0.0032026104163378477,0.9989762306213379,0.009424474090337753,0.17359863221645355,0.11123587936162949,82.28851318359375,35.69508361816406,1006.1763305664062,0.043479956686496735,-0.07992544770240784,-0.04488571733236313,0.0,0.0,0.0,0.0,0
20371.283,-0.0033747360575944185,0.0038244081661105156,0.9990204572677612,0.24980640411376953,-0.14958380162715912,0.11381007730960846,82.28851318359375,35.69508361816406,1006.1763305664062,0.044759780168533325,-0.07950965315103531,-0.04443053901195526,0.0,0.0,0.0,0.0,0
20375.28,-0.0035368462558835745,0.0026759279426187277,0.9999074935913086,0.04487302154302597,-0.07131124287843704,0.052676908671855927,82.28851318359375,35.69508361816406,1006.1763305664062,0.04511277750134468,-0.07942115515470505,-0.04421981796622276,0.0,0.0,0.0,0.0,0
20379.215,-0.002901302184909582,0.002072918228805065,1.0002256631851196,-0.10149447619915009,0.13616183400154114,-0.1282263845205307,82.28851318359375,35.69508361816406,1006.1763305664062,0.04482385143637657,-0.08010275661945343,-0.04473213106393814,0.0,0.0,0.0,0.0,0
20383.244,-0.0027616803999990225,0.001946982927620411,1.0009812116622925,-0.1515500694513321,0.013416950590908527,0.08459210395812988,82.28851318359375,35.69508361816406,1006.1763305664062,0.044324781745672226,-0.08028047531843185,-0.044393572956323624,0.0,0.0,0.0,0.0,0
20387.139,-0.0028666905127465725,0.003064449643716216,1.0011998414993286,-0.07359763979911804,-0.045930683612823486,0.03714849799871445,82.33771514892578,35.692691802978516,1006.1710815429688,0.044239483773708344,-0.08023093640804291,-0.04424482583999634,0.0,0.0,0.0,0.0,0
20391.101,-0.0032804927323013544,0.0035589495673775673,0.9998427033424377,0.07386858761310577,0.2540493905544281,-0.058265041559934616,82.33771514892578,35.692691802978516,1006.1710815429688,0.044788964092731476,-0.08141546696424484,-0.044476740062236786,0.0,0.0,0.0,0.0,0
